# file...... IEEE_13_Node_With_Houses.csv
# date...... Tue Jan 23 12:39:13 2018
# user...... ubuntu
# host...... (null)
# trigger... (none)
# interval.. 1
# limit..... -2147483648
# timestamp,trip_meter1:measured_real_power,trip_meter2:measured_real_power,trip_meter3:measured_real_power,trip_meter4:measured_real_power,trip_meter5:measured_real_power,trip_meter6:measured_real_power,trip_meter7:measured_real_power,trip_meter8:measured_real_power,trip_meter9:measured_real_power,trip_meter10:measured_real_power,trip_meter11:measured_real_power,trip_meter12:measured_real_power,trip_meter13:measured_real_power,trip_meter14:measured_real_power,trip_meter15:measured_real_power
2018-01-23 08:46:32 PST,-116406,+9356.57,+9346.39,+10558.9,+36707.6,+51728.8,+49139.9,+44593.9,+55518.9,+51746.3,+39451.4,+35571.4,+45139.7,+45353.5,+45911
2018-01-23 08:46:33 PST,-116391,+9355.08,+9343.33,+10509.4,+36670.9,+51725.7,+49087.6,+44591,+55601.4,+51818.4,+39407.8,+35569,+45197,+45300.4,+45908.4
2018-01-23 08:46:34 PST,-116406,+9356.57,+9346.39,+10559.1,+36707.6,+51728.8,+49139.9,+44593.9,+55518.9,+51746.3,+39451.4,+35571.4,+45139.6,+45353.5,+45911
2018-01-23 08:46:35 PST,-116391,+9355.08,+9343.33,+10509.5,+36670.9,+51725.7,+49087.6,+44591,+55601.4,+51818.4,+39407.8,+35569,+45197,+45300.4,+45908.4
2018-01-23 08:46:36 PST,-116406,+9356.57,+9346.39,+10559,+36707.6,+51728.8,+49139.9,+44593.9,+55518.9,+51746.3,+39451.4,+35571.4,+45139.6,+45353.5,+45911
2018-01-23 08:46:37 PST,-116391,+9355.08,+9343.33,+10509.4,+36670.9,+51725.7,+49087.6,+44591,+55601.4,+51818.4,+39407.8,+35569,+45197,+45300.4,+45908.4
2018-01-23 08:46:38 PST,-116406,+9356.57,+9346.39,+10559,+36707.6,+51728.8,+49139.9,+44593.9,+55518.9,+51746.3,+39451.4,+35571.4,+45139.6,+45353.5,+45911
2018-01-23 08:46:39 PST,-116391,+9355.08,+9343.33,+10509.4,+36670.9,+51725.7,+49087.6,+44591,+55601.4,+51818.4,+39407.8,+35569,+45197,+45300.4,+45908.4
2018-01-23 08:46:40 PST,-116406,+9356.57,+9346.39,+10559,+36707.6,+51728.8,+49139.9,+44593.9,+55518.9,+51746.3,+39451.4,+35571.4,+45139.6,+45353.5,+45911
2018-01-23 08:46:41 PST,-116391,+9355.08,+9343.33,+10509.4,+36670.9,+51725.7,+49087.6,+44591,+55601.4,+51818.4,+39407.8,+35569,+45197,+45300.4,+45908.4
2018-01-23 08:46:42 PST,-116406,+9356.57,+9346.39,+10559,+36707.6,+51728.8,+49139.9,+44593.9,+55518.9,+51746.3,+39451.4,+35571.4,+45139.6,+45353.5,+45911
2018-01-23 08:46:43 PST,-116391,+9355.08,+9343.33,+10509.4,+36670.9,+51725.7,+49087.6,+44591,+55601.4,+51818.4,+39407.8,+35569,+45197,+45300.4,+45908.4
2018-01-23 08:46:44 PST,-116406,+9356.57,+9346.39,+10559,+36707.6,+51728.8,+49139.9,+44593.9,+55518.9,+51746.3,+39451.4,+35571.4,+45139.6,+45353.5,+45911
2018-01-23 08:46:45 PST,-116375,+9355.3,+9343.84,+10509.1,+36676.2,+51720.5,+49095.1,+44587,+55587.2,+51805.9,+39420.1,+35563.7,+48749,+45315.3,+45900.6
2018-01-23 08:46:46 PST,-116408,+9356.01,+9347.06,+10559,+36712.9,+51724.2,+49147.4,+44590.3,+55500.8,+51730.6,+39463.6,+35566.7,+48680.1,+45368.3,+45904.1
2018-01-23 08:46:47 PST,-116391,+9354.65,+9344.04,+10509.3,+36676.2,+51721.1,+49095.1,+44587.4,+55583.4,+51802.8,+39420,+35564.3,+48745.1,+45315.3,+45901.5
2018-01-23 08:46:48 PST,-116406,+9355.93,+9347.12,+10559,+36712.9,+51724.2,+49147.4,+44590.3,+55501,+51730.8,+39463.6,+35566.7,+48680.3,+45368.3,+45904.1
2018-01-23 08:46:49 PST,-116391,+9354.49,+9344.07,+10509.3,+36676.2,+51721.1,+49095.1,+44587.4,+55583.4,+51802.8,+39420,+35564.3,+48745.1,+45315.3,+45901.5
2018-01-23 08:46:50 PST,-116406,+9355.92,+9347.13,+10559,+36712.9,+51724.2,+49147.4,+44590.2,+55501,+51730.8,+39463.6,+35566.7,+48680.3,+45368.3,+45904.1
2018-01-23 08:46:51 PST,-116391,+9354.45,+9344.07,+10509.3,+36676.2,+51721.1,+49095.1,+44587.4,+55583.4,+51802.8,+39420,+35564.3,+48745.1,+45315.3,+45901.5
2018-01-23 08:46:52 PST,-116420,+9355.89,+9347.09,+10559,+36716.3,+51722.3,+45531,+44587.5,+55493.1,+51724.5,+43255.4,+35571.7,+48674.2,+45361.8,+45910.7
2018-01-23 08:46:53 PST,-116390,+9354.43,+9344.02,+10509.3,+36679.6,+51719.1,+45485.4,+44584.6,+55576.4,+51797.2,+43204.9,+35569.2,+48739.6,+45308.8,+45907.8
2018-01-23 08:46:54 PST,-116406,+9355.91,+9347.08,+10559,+36716.3,+51722.2,+45530.7,+44587.5,+55494,+51725.2,+43255.9,+35571.6,+48674.8,+45361.9,+45910.4
2018-01-23 08:46:55 PST,-116391,+9354.43,+9344.02,+10509.3,+36679.6,+51719.1,+45485.4,+44584.6,+55576.4,+51797.2,+43204.9,+35569.2,+48739.5,+45308.8,+45907.9
2018-01-23 08:46:56 PST,-116406,+9355.92,+9347.08,+10559,+36716.3,+51722.2,+45530.7,+44587.5,+55494,+51725.2,+43255.9,+35571.6,+48674.8,+45361.9,+45910.4
2018-01-23 08:46:57 PST,-116408,+9354.22,+9343.51,+10509.6,+36674.3,+51724.2,+45478.9,+44588.7,+52077.7,+51809.6,+43190.7,+35574.4,+48750.8,+45294,+45915.6
2018-01-23 08:46:58 PST,-116415,+9356.14,+9346.64,+10559.9,+36714.2,+48256.8,+45528.2,+44602.4,+51999.2,+51732.7,+43245.1,+35580.1,+48681.5,+45350.7,+45923
2018-01-23 08:46:59 PST,-116391,+9354.36,+9343.6,+10509.5,+36677.3,+48254,+45482.6,+44599.6,+52074.5,+51805,+43193.8,+35577.8,+48746.6,+45297.3,+45920.6
2018-01-23 08:47:00 PST,-116406,+9356.01,+9346.66,+10558.9,+36714,+48256.8,+45527.9,+44602.4,+51999.5,+51733.1,+43244.7,+35580.1,+48681.8,+45350.4,+45923.1
2018-01-23 08:47:01 PST,-116391,+9354.43,+9343.6,+10509.1,+36677.3,+48253.9,+45482.6,+44599.5,+52074.5,+51805,+43193.8,+35577.7,+48746.6,+45297.3,+45920.5
2018-01-23 08:47:02 PST,-116422,+9355.75,+9346.15,+10559.5,+36708.7,+48261.4,+45521.4,+44606.4,+52012.4,+51745.5,+43230.5,+35585.4,+45137.6,+45335.5,+45930.9
2018-01-23 08:47:03 PST,-116389,+9355,+9342.94,+10509.5,+36672,+48258,+45476.2,+44603.2,+52091,+51820.8,+43179.6,+35582.4,+45198.5,+45282.5,+45927.5
2018-01-23 08:47:04 PST,-116406,+9356.38,+9345.95,+10559.1,+36708.7,+48260.9,+45521.4,+44606,+52015.7,+51748.5,+43230.5,+35584.8,+45141,+45335.5,+45930.1
2018-01-23 08:47:05 PST,-116378,+9355.6,+9343.33,+10509.1,+36680.1,+48248.8,+41865.6,+44593.8,+52097.7,+51827.1,+43185.6,+35578.2,+45203.5,+45288.7,+45921.2
2018-01-23 08:47:06 PST,-116407,+9356.88,+9346.46,+10559.2,+36716.6,+48251.9,+41903.3,+44596.9,+52021.8,+51754.3,+43236.2,+35580.8,+45145.6,+45341.5,+45924.1
2018-01-23 08:47:07 PST,-116415,+9354.92,+9343.87,+10508.8,+36686.3,+44783.3,+41872.3,+41129.8,+52079.8,+51810,+43192.2,+35586.2,+45189.9,+45295.6,+45932.9
2018-01-23 08:47:08 PST,-116406,+9356,+9347.07,+10559.8,+36722.5,+44785.9,+41909.9,+41132.2,+52005.6,+51738.9,+43242.3,+35588.7,+45133.3,+45347.9,+45935.6
2018-01-23 08:47:09 PST,-116391,+9354.48,+9344.06,+10509,+36685.9,+44783.3,+41871.8,+41129.7,+52080.6,+51810.8,+43191.6,+35586.2,+45190.6,+45295,+45933
2018-01-23 08:47:10 PST,-116406,+9355.86,+9347.14,+10559.5,+36722.5,+44785.8,+41910,+41132.2,+52005.6,+51738.9,+43242.4,+35588.6,+45133.3,+45347.9,+45935.6
2018-01-23 08:47:11 PST,-116391,+9354.37,+9344.09,+10508.8,+36685.9,+44783.3,+41871.8,+41129.7,+52080.6,+51810.8,+43191.6,+35586.2,+45190.5,+45295,+45933
2018-01-23 08:47:12 PST,-116406,+9355.83,+9347.14,+10559.7,+36722.5,+44785.8,+41910,+41132.2,+52005.6,+51738.9,+43242.4,+35588.6,+45133.3,+45347.9,+45935.6
2018-01-23 08:47:13 PST,-116391,+9354.34,+9344.09,+10508.9,+36685.9,+44783.3,+41871.8,+41129.7,+52080.6,+51810.8,+43191.6,+35586.2,+45190.5,+45295,+45933
2018-01-23 08:47:14 PST,-116406,+9355.82,+9347.14,+10559.6,+36722.5,+44785.8,+41910,+41132.2,+52005.6,+51738.9,+43242.4,+35588.6,+45133.3,+45347.9,+45935.6
2018-01-23 08:47:15 PST,-116391,+9354.34,+9344.09,+10508.9,+36685.9,+44783.3,+41871.8,+41129.7,+52080.6,+51810.8,+43191.6,+35586.2,+45190.5,+45295,+45933
2018-01-23 08:47:16 PST,-116406,+9355.82,+9347.14,+10559.7,+36722.5,+44785.8,+41910,+41132.2,+52005.6,+51738.9,+43242.4,+35588.6,+45133.3,+45347.9,+45935.6
2018-01-23 08:47:17 PST,-116391,+9354.33,+9344.09,+10508.9,+36685.9,+44783.3,+41871.8,+41129.7,+52080.6,+51810.8,+43191.6,+35586.2,+45190.5,+45295,+45933
2018-01-23 08:47:18 PST,-116406,+9355.82,+9347.14,+10559.6,+36722.5,+44785.8,+41910,+41132.2,+52005.6,+51738.9,+43242.4,+35588.6,+45133.3,+45347.9,+45935.6
2018-01-23 08:47:19 PST,-116414,+9354,+9344.31,+10508.6,+36688.5,+44788.8,+41874.5,+41134.5,+52063.6,+51794.6,+43198.5,+35593.7,+45177.6,+45302.2,+42487.9
2018-01-23 08:47:20 PST,-116408,+9355.24,+9857.74,+10560,+36721.8,+44792.7,+41909.2,+41138.2,+51989.8,+51723.8,+43244.6,+35597,+45121.3,+45350.2,+42491.5
2018-01-23 08:47:21 PST,-116392,+9353.8,+9826.15,+10508.9,+36684.1,+44790.5,+41869.9,+41136,+52065,+51796,+43192.3,+35594.9,+45178.7,+45295.8,+42489.5
2018-01-23 08:47:22 PST,-116406,+9355.25,+9818.11,+10559.8,+36720.3,+44793.3,+41907.6,+41138.7,+51990.3,+51724.3,+43242.5,+35597.4,+45121.6,+45348,+42492
2018-01-23 08:47:23 PST,-116391,+9353.79,+9810.89,+10508.7,+36683.5,+44790.8,+41869.3,+41136.3,+52065.2,+51796.1,+43191.5,+35595,+45178.8,+45294.9,+42489.6
2018-01-23 08:47:24 PST,-116406,+9355.27,+9812.12,+10559.9,+36720.1,+44793.4,+41907.4,+41138.8,+51990.3,+51724.3,+43242.2,+35597.4,+45121.7,+45347.7,+42492
2018-01-23 08:47:25 PST,-116391,+9353.79,+9808.53,+10508.8,+36683.5,+44790.8,+41869.2,+41136.3,+52065.2,+51796.1,+43191.4,+35595,+45178.8,+45294.8,+42489.7
2018-01-23 08:47:26 PST,-116428,+9354.94,+9811.42,+10560.7,+36722.6,+44798.9,+41910,+41143.6,+51973.4,+51708.2,+43249.1,+35604.9,+45108.8,+45354.9,+39038.6
2018-01-23 08:47:27 PST,-116391,+9353.28,+9808.49,+10508.8,+36685.8,+44796.4,+41871.6,+41141.2,+52048.8,+51780.5,+43197.8,+35602.6,+45166.4,+45301.5,+39036.6
2018-01-23 08:47:28 PST,-116406,+9354.73,+9811.4,+10559.7,+36722.3,+44798.9,+41909.7,+41143.6,+51974.1,+51708.9,+43248.5,+35604.9,+45109.4,+45354.3,+39038.7
2018-01-23 08:47:29 PST,-116391,+9353.19,+9808.48,+10508.4,+36685.8,+44796.3,+41871.7,+41141.1,+52048.8,+51780.5,+43197.8,+35602.5,+45166.4,+45301.5,+39036.5
2018-01-23 08:47:30 PST,-116406,+9354.68,+9811.4,+10560.3,+36722.4,+44798.9,+41909.8,+41143.6,+51974.1,+51708.8,+43248.5,+35604.9,+45109.3,+45354.4,+39038.7
2018-01-23 08:47:31 PST,-116391,+9353.17,+9808.48,+10508.7,+36685.8,+44796.4,+41871.7,+41141.1,+52048.8,+51780.5,+43197.8,+35602.5,+45166.4,+45301.5,+39036.5
2018-01-23 08:47:32 PST,-116406,+9354.66,+9811.4,+10560,+36722.3,+44798.9,+41909.7,+41143.6,+51974.1,+51708.9,+43248.5,+35604.9,+45109.4,+45354.4,+39038.7
2018-01-23 08:47:33 PST,-116391,+9353.17,+9808.48,+10508.5,+36685.8,+44796.4,+41871.7,+41141.1,+52048.8,+51780.5,+43197.8,+35602.5,+45166.4,+45301.5,+39036.5
2018-01-23 08:47:34 PST,-116406,+9354.66,+9811.4,+10560.2,+36722.4,+44798.9,+41909.8,+41143.6,+51974.1,+51708.9,+43248.5,+35604.9,+45109.4,+45354.4,+39038.7
2018-01-23 08:47:35 PST,-116391,+9353.16,+9808.48,+10508.6,+36685.8,+44796.4,+41871.7,+41141.1,+52048.8,+51780.5,+43197.8,+35602.5,+45166.4,+45301.5,+39036.5
2018-01-23 08:47:36 PST,-116406,+9354.66,+9811.4,+10560.1,+36722.3,+44798.9,+41909.7,+41143.6,+51974.1,+51708.9,+43248.5,+35604.9,+45109.4,+45354.4,+39038.7
2018-01-23 08:47:37 PST,-116391,+9353.16,+9808.48,+10508.5,+36685.8,+44796.4,+41871.7,+41141.1,+52048.8,+51780.5,+43197.8,+35602.5,+45166.4,+45301.5,+39036.5
2018-01-23 08:47:38 PST,-116406,+9354.66,+9811.4,+10560.1,+36722.3,+44798.9,+41909.7,+41143.6,+51974.1,+51708.9,+43248.5,+35604.9,+45109.4,+45354.4,+39038.7
2018-01-23 08:47:39 PST,-116391,+9353.16,+9808.48,+10508.6,+36685.8,+44796.4,+41871.7,+41141.1,+52048.8,+51780.5,+43197.8,+35602.5,+45166.4,+45301.5,+39036.5
2018-01-23 08:47:40 PST,-116406,+9354.66,+9811.4,+10560.1,+36722.3,+44798.9,+41909.7,+41143.6,+51974.1,+51708.9,+43248.5,+35604.9,+45109.4,+45354.4,+39038.7
2018-01-23 08:47:41 PST,-116391,+9353.16,+9808.48,+10508.6,+36685.8,+44796.4,+41871.7,+41141.1,+52048.8,+51780.5,+43197.8,+35602.5,+45166.4,+45301.5,+39036.5
2018-01-23 08:47:42 PST,-116406,+9354.66,+9811.4,+10560.1,+36722.3,+44798.9,+41909.7,+41143.6,+51974.1,+51708.9,+43248.5,+35604.9,+45109.4,+45354.4,+39038.7
2018-01-23 08:47:43 PST,-116391,+9353.16,+9808.48,+10508.6,+36685.8,+44796.4,+41871.7,+41141.1,+52048.8,+51780.5,+43197.8,+35602.5,+45166.4,+45301.5,+39036.5
2018-01-23 08:47:44 PST,-116406,+9354.66,+9811.4,+10560.1,+36722.3,+44798.9,+41909.7,+41143.6,+51974.1,+51708.9,+43248.5,+35604.9,+45109.4,+45354.4,+39038.7
2018-01-23 08:47:45 PST,-116391,+9353.16,+9808.48,+10508.6,+36685.8,+44796.4,+41871.7,+41141.1,+52048.8,+51780.5,+43197.8,+35602.5,+45166.4,+45301.5,+39036.5
2018-01-23 08:47:46 PST,-116422,+9354.45,+9810.88,+10560.1,+36717,+44803,+41904.2,+41147.2,+51987.3,+48179.2,+43233.5,+35609.8,+45119.5,+45339.5,+39044.4
2018-01-23 08:47:47 PST,-116389,+9353.72,+9807.76,+10508.7,+36680.5,+44800,+41866.2,+41144.3,+52065.6,+48247.6,+43182.9,+35606.8,+45179.1,+45286.7,+39041.6
2018-01-23 08:47:48 PST,-116406,+9355.09,+9810.6,+10560.1,+36717.1,+44802.6,+41904.2,+41146.8,+51990.6,+48183.1,+43233.5,+35609.2,+45121.9,+45339.5,+39043.8
2018-01-23 08:47:49 PST,-116391,+9353.81,+9807.65,+10508.7,+36680.5,+44800,+41866.2,+41144.3,+52065.4,+48247.4,+43182.9,+35606.8,+45179,+45286.7,+39041.7
2018-01-23 08:47:50 PST,-116406,+9355.26,+9810.56,+10560.1,+36717.1,+44802.6,+41904.2,+41146.8,+51990.6,+48183.1,+43233.5,+35609.2,+45121.9,+45339.5,+39043.8
2018-01-23 08:47:51 PST,-116391,+9353.83,+9807.63,+10508.7,+36680.5,+44800,+41866.2,+41144.3,+52065.4,+48247.4,+43182.9,+35606.8,+45179,+45286.7,+39041.7
2018-01-23 08:47:52 PST,-116406,+9355.3,+9810.55,+10560.1,+36717.1,+44802.6,+41904.2,+41146.8,+51990.6,+48183.1,+43233.5,+35609.2,+45121.9,+45339.5,+39043.8
2018-01-23 08:47:53 PST,-116391,+9353.83,+9807.63,+10508.7,+36680.5,+44800,+41866.2,+41144.3,+52065.4,+48247.4,+43182.9,+35606.8,+45179,+45286.7,+39041.7
2018-01-23 08:47:54 PST,-116406,+9355.31,+9810.55,+10560.1,+36717.1,+44802.6,+41904.2,+41146.8,+51990.6,+48183.1,+43233.5,+35609.2,+45121.9,+45339.5,+39043.8
2018-01-23 08:47:55 PST,-116391,+9353.83,+9807.63,+10508.7,+36680.5,+44800,+41866.2,+41144.3,+52065.4,+48247.4,+43182.9,+35606.8,+45179,+45286.7,+39041.7
2018-01-23 08:47:56 PST,-116379,+9355.84,+9811.06,+10559.7,+36721.6,+44795.9,+41909,+41141,+52004.6,+48194.9,+43245.6,+35600.5,+45132.4,+41574.3,+39034.3
2018-01-23 08:47:57 PST,-116392,+9354.18,+9808.26,+10508.5,+36684.9,+44793.6,+41870.8,+41138.7,+52078,+48258.1,+43194.6,+35598.4,+45188.5,+41528.3,+39032.5
2018-01-23 08:47:58 PST,-116406,+9355.8,+9811.23,+10560.2,+36721.5,+44796.2,+41908.8,+41141.3,+52003.1,+48193.8,+43245.2,+35600.8,+45131.4,+41573.7,+39034.6
2018-01-23 08:47:59 PST,-116391,+9354.27,+9808.33,+10508.7,+36684.9,+44793.6,+41870.8,+41138.7,+52078,+48258.1,+43194.6,+35598.4,+45188.6,+41528.3,+39032.5
2018-01-23 08:48:00 PST,-116406,+9355.79,+9811.25,+10559.9,+36721.5,+44796.2,+41908.8,+41141.3,+52003.2,+48193.8,+43245.2,+35600.8,+45131.4,+41573.7,+39034.6
2018-01-23 08:48:01 PST,-116391,+9354.29,+9808.34,+10508.6,+36684.9,+44793.6,+41870.8,+41138.7,+52078,+48258.1,+43194.6,+35598.4,+45188.6,+41528.3,+39032.5
2018-01-23 08:48:02 PST,-116406,+9355.78,+9811.26,+10560.1,+36721.5,+44796.2,+41908.8,+41141.3,+52003.1,+48193.8,+43245.2,+35600.8,+45131.4,+41573.7,+39034.6
2018-01-23 08:48:03 PST,-116391,+9354.3,+9808.34,+10508.7,+36684.9,+44793.6,+41870.8,+41138.7,+52078,+48258.1,+43194.6,+35598.4,+45188.6,+41528.3,+39032.5
2018-01-23 08:48:04 PST,-116406,+9355.78,+9811.26,+10560,+36721.5,+44796.2,+41908.8,+41141.3,+52003.1,+48193.8,+43245.2,+35600.8,+45131.4,+41573.7,+39034.6
2018-01-23 08:48:05 PST,-116403,+9353.96,+9808.56,+10508.4,+36688.2,+41306,+41874.1,+41148.6,+52069.4,+48250.8,+43198,+35602.3,+45182,+41531.4,+39036.7
2018-01-23 08:48:06 PST,-116406,+9355.28,+9811.57,+10560.4,+36724.5,+41308.3,+41912,+41151.1,+51995,+48186.9,+43248.3,+35604.7,+45125.3,+41576.5,+39038.9
2018-01-23 08:48:07 PST,-116391,+9353.74,+9808.69,+10508.5,+36688,+41305.9,+41873.9,+41148.6,+52069.8,+48251.1,+43197.7,+35602.3,+45182.3,+41531.1,+39036.8
2018-01-23 08:48:08 PST,-116406,+9355.19,+9811.62,+10560.1,+36724.5,+41308.3,+41912,+41151.1,+51995,+48186.8,+43248.3,+35604.7,+45125.3,+41576.5,+39038.9
2018-01-23 08:48:09 PST,-116391,+9353.69,+9808.71,+10508.4,+36688,+41305.9,+41873.9,+41148.6,+52069.8,+48251.1,+43197.7,+35602.3,+45182.3,+41531.1,+39036.7
2018-01-23 08:48:10 PST,-116406,+9355.17,+9811.63,+10560.3,+36724.5,+41308.3,+41912,+41151.1,+51995,+48186.8,+43248.3,+35604.7,+45125.2,+41576.6,+39038.9
2018-01-23 08:48:11 PST,-116371,+9354.39,+9809.81,+10508,+36705.3,+41294.7,+36396.3,+41135.9,+52077.5,+48257.6,+43211.9,+35595.7,+45188.1,+41543.9,+39029.5
2018-01-23 08:48:12 PST,-116407,+9355.51,+9813.04,+10559.9,+36741.4,+41297.3,+36431.9,+41138.7,+52001.4,+48192.3,+43262.2,+35598.4,+45130.1,+41589,+39032
2018-01-23 08:48:13 PST,-116391,+9354.24,+9810.25,+10508.3,+36704.9,+41295,+36395.6,+41136.1,+52076.3,+48256.6,+43211.6,+35596,+45187.3,+41543.6,+39029.8
2018-01-23 08:48:14 PST,-116406,+9355.61,+9813.22,+10560.2,+36741.4,+41297.3,+36431.9,+41138.7,+52001.5,+48192.3,+43262.2,+35598.4,+45130.2,+41589,+39032
2018-01-23 08:48:15 PST,-116391,+9354.19,+9810.31,+10508.3,+36704.9,+41295,+36395.6,+41136.1,+52076.3,+48256.6,+43211.6,+35596,+45187.3,+41543.6,+39029.8
2018-01-23 08:48:16 PST,-116406,+9355.64,+9813.25,+10560,+36741.4,+41297.3,+36431.9,+41138.7,+52001.5,+48192.3,+43262.2,+35598.4,+45130.2,+41589,+39032
2018-01-23 08:48:17 PST,-116403,+9353.84,+9810.55,+10508,+36708.1,+37800.9,+36398.8,+41146,+52067.7,+48249.3,+43215,+35599.9,+45180.7,+41546.7,+39034
2018-01-23 08:48:18 PST,-116406,+9355.15,+9813.56,+10560.4,+36744.4,+37803,+36434.9,+41148.5,+51993.3,+48185.4,+43265.3,+35602.3,+45124,+41591.8,+39036.2
2018-01-23 08:48:19 PST,-116391,+9353.61,+9810.68,+10508.1,+36708,+37800.9,+36398.6,+41146,+52068.1,+48249.6,+43214.7,+35599.9,+45181,+41546.4,+39034.1
2018-01-23 08:48:20 PST,-116406,+9355.06,+9813.62,+10560.2,+36744.5,+37803,+36434.9,+41148.5,+51993.3,+48185.4,+43265.4,+35602.3,+45124,+41591.8,+39036.2
2018-01-23 08:48:21 PST,-116391,+9353.56,+9810.7,+10508,+36708,+37800.9,+36398.6,+41146,+52068.1,+48249.6,+43214.7,+35599.9,+45181,+41546.4,+39034.1
2018-01-23 08:48:22 PST,-116406,+9355.04,+9813.62,+10560.4,+36744.5,+37803,+36434.9,+41148.5,+51993.3,+48185.4,+43265.4,+35602.3,+45124,+41591.9,+39036.2
2018-01-23 08:48:23 PST,-116391,+9353.55,+9810.7,+10508.1,+36708,+37800.9,+36398.6,+41146,+52068.1,+48249.6,+43214.7,+35599.9,+45181,+41546.4,+39034.1
2018-01-23 08:48:24 PST,-116406,+9355.03,+9813.63,+10560.3,+36744.5,+37803,+36434.9,+41148.5,+51993.3,+48185.4,+43265.4,+35602.3,+45124,+41591.8,+39036.2
2018-01-23 08:48:25 PST,-116391,+9353.54,+9810.7,+10508.1,+36708,+37800.9,+36398.6,+41146,+52068.1,+48249.6,+43214.7,+35599.9,+45181,+41546.4,+39034.1
2018-01-23 08:48:26 PST,-116406,+9355.03,+9813.63,+10560.3,+36744.5,+37803,+36434.9,+41148.5,+51993.3,+48185.4,+43265.4,+35602.3,+45124,+41591.9,+39036.2
2018-01-23 08:48:27 PST,-116391,+9353.54,+9810.7,+10508.1,+36708,+37800.9,+36398.6,+41146,+52068.1,+48249.6,+43214.7,+35599.9,+45181,+41546.4,+39034.1
2018-01-23 08:48:28 PST,-116406,+9355.03,+9813.63,+10560.3,+36744.5,+37803,+36434.9,+41148.5,+51993.3,+48185.4,+43265.4,+35602.3,+45124,+41591.8,+39036.2
2018-01-23 08:48:29 PST,-116391,+9353.54,+9810.7,+10508.1,+36708,+37800.9,+36398.6,+41146,+52068.1,+48249.6,+43214.7,+35599.9,+45181,+41546.4,+39034.1
2018-01-23 08:48:30 PST,-116406,+9355.03,+9813.63,+10560.3,+36744.5,+37803,+36434.9,+41148.5,+51993.3,+48185.4,+43265.4,+35602.3,+45124,+41591.9,+39036.2
2018-01-23 08:48:31 PST,-116391,+9353.54,+9810.7,+10508.1,+36708,+37800.9,+36398.6,+41146,+52068.1,+48249.6,+43214.7,+35599.9,+45181,+41546.4,+39034.1
2018-01-23 08:48:32 PST,-116406,+9355.03,+9813.63,+10560.3,+36744.5,+37803,+36434.9,+41148.5,+51993.3,+48185.4,+43265.4,+35602.3,+45124,+41591.8,+39036.2
2018-01-23 08:48:33 PST,-116407,+9353.34,+9810.18,+10508.4,+36702.6,+37804,+36393.3,+41149.5,+52081.4,+44703.5,+43199.7,+35604.7,+45191.3,+41533.6,+39039.8
2018-01-23 08:48:34 PST,-116404,+9355.59,+9812.9,+10560.3,+36739.2,+37805.7,+36429.6,+41151.6,+52009.9,+44650.1,+43250.4,+35606.6,+45136.5,+41579,+39041.4
2018-01-23 08:48:35 PST,-116391,+9353.98,+9809.9,+10508.2,+36702.7,+37803.6,+36393.4,+41149.2,+52084.6,+44706.8,+43199.7,+35604.2,+45193.5,+41533.6,+39039.2
2018-01-23 08:48:36 PST,-116406,+9355.68,+9812.79,+10560.3,+36739.2,+37805.7,+36429.6,+41151.7,+52009.8,+44650,+43250.3,+35606.6,+45136.5,+41579,+39041.4
2018-01-23 08:48:37 PST,-116391,+9354.15,+9809.86,+10508.2,+36702.7,+37803.6,+36393.4,+41149.2,+52084.6,+44706.8,+43199.7,+35604.2,+45193.6,+41533.6,+39039.2
2018-01-23 08:48:38 PST,-116406,+9355.69,+9812.78,+10560.3,+36739.2,+37805.7,+36429.6,+41151.7,+52009.8,+44650,+43250.3,+35606.6,+45136.5,+41579,+39041.4
2018-01-23 08:48:39 PST,-116391,+9354.19,+9809.85,+10508.2,+36702.7,+37803.6,+36393.4,+41149.2,+52084.6,+44706.8,+43199.7,+35604.2,+45193.6,+41533.6,+39039.2
2018-01-23 08:48:40 PST,-116406,+9355.69,+9812.77,+10560.3,+36739.2,+37805.7,+36429.6,+41151.7,+52009.8,+44650,+43250.3,+35606.6,+45136.5,+41579,+39041.4
2018-01-23 08:48:41 PST,-116391,+9354.2,+9809.85,+10508.2,+36702.7,+37803.6,+36393.4,+41149.2,+52084.6,+44706.8,+43199.7,+35604.2,+45193.6,+41533.6,+39039.2
2018-01-23 08:48:42 PST,-116406,+9355.69,+9812.77,+10560.3,+36739.2,+37805.7,+36429.6,+41151.7,+52009.8,+44650,+43250.3,+35606.6,+45136.5,+41579,+39041.4
2018-01-23 08:48:43 PST,-116391,+9354.2,+9809.85,+10508.2,+36702.7,+37803.6,+36393.4,+41149.2,+52084.6,+44706.8,+43199.7,+35604.2,+45193.6,+41533.6,+39039.2
2018-01-23 08:48:44 PST,-116406,+9355.69,+9812.77,+10560.3,+36739.2,+37805.7,+36429.6,+41151.7,+52009.8,+44650,+43250.3,+35606.6,+45136.5,+41579,+39041.4
2018-01-23 08:48:45 PST,-116391,+9354.2,+9809.85,+10508.2,+36702.7,+37803.6,+36393.4,+41149.2,+52084.6,+44706.8,+43199.7,+35604.2,+45193.6,+41533.6,+39039.2
2018-01-23 08:48:46 PST,-116406,+9355.69,+9812.77,+10560.3,+36739.2,+37805.7,+36429.6,+41151.7,+52009.8,+44650,+43250.3,+35606.6,+45136.5,+41579,+39041.4
